資料庫Id,設備CustomId,屬性CustomId,X 座標,Y 座標,圖示大小,Icon類別,超連結地圖名稱,Arg1,所屬地圖名稱,反向點,超連結網址,轉向角度
1471,火警迴路（編號：PBL_B2F_B206）,,15.777,74.62,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1472,火警迴路（編號：PBL_B2F_B206）,,18.726,78.513,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1473,火警迴路（編號：PBL_B2F_B206）,,27.697,81.464,60,Img,,SD.png,消防-B2F-中央區,False,,0
1474,火警迴路（編號：PBL_B2F_B206）,,34.33,76.569,60,Img,,SD.png,消防-B2F-中央區,False,,0
1174,火警迴路（編號：PBL_B2F_B206）,,15.628,81.05,60,Img,,SD.png,消防-B2F-中央區,False,,0
1151,火警迴路（編號：PBL_B2F_B206）,,22.575,81.882,60,Img,,HYD.png,消防-B2F-中央區,False,,0
1150,火警迴路（編號：PBL_B2F_B207）,,21.075,85.031,60,Img,,HYD.png,消防-B2F-中央區,False,,0
1173,火警迴路（編號：PBL_B2F_B207）,,18.277,86.781,60,Img,,SD.png,消防-B2F-中央區,False,,0
1449,火警迴路（編號：PBL_B2F_B207）,,24.424,83.981,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1450,火警迴路（編號：PBL_B2F_B207）,,29.221,83.981,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1451,火警迴路（編號：PBL_B2F_B207）,,33.819,85.162,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1452,火警迴路（編號：PBL_B2F_B207）,,36.568,88.749,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1453,火警迴路（編號：PBL_B2F_B207）,,34.119,92.249,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1454,火警迴路（編號：PBL_B2F_B207）,,24.724,88.399,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1455,火警迴路（編號：PBL_B2F_B207）,,16.178,92.293,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1456,火警迴路（編號：PBL_B2F_B207）,,16.728,84.288,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1457,火警迴路（編號：PBL_B2F_B207）,,21.975,91.637,60,Img,,SD.png,消防-B2F-中央區,False,,0
1458,火警迴路（編號：PBL_B2F_B207）,,18.176,89.799,60,Img,,SD.png,消防-B2F-中央區,False,,0
1459,火警迴路（編號：PBL_B2F_B207）,,21.874,86.475,60,Img,,SD.png,消防-B2F-中央區,False,,0
1460,火警迴路（編號：PBL_B2F_B207）,,27.321,87.262,60,Img,,SD.png,消防-B2F-中央區,False,,0
1461,火警迴路（編號：PBL_B2F_B207）,,21.475,81.313,60,Img,,GD.png,消防-B2F-中央區,False,,0
5814,火警迴路（編號：PBL_B2F_B207）,,33.679,80.019,60,Img,,HYD.png,平面圖-B2F,False,,0
5797,火警迴路（編號：PBL_B2F_B212）,,7.111,51.64,60,Img,,HYD.png,平面圖-B2F,False,,0
1707,火警迴路（編號：PBL_B2F_B212）,,29.775,49.238,60,Img,,GD.png,消防-B2F-北區,False,,0
987,火警迴路（編號：PBL_B2F_B212）,,18.93,41.189,60,Img,,FTD.png,消防-B2F-北區,False,,0
988,火警迴路（編號：PBL_B2F_B212）,,19.98,44.513,60,Img,,FTD.png,消防-B2F-北區,False,,0
989,火警迴路（編號：PBL_B2F_B212）,,21.679,46.438,60,Img,,FTD.png,消防-B2F-北區,False,,0
990,火警迴路（編號：PBL_B2F_B212）,,27.026,46.569,60,Img,,FTD.png,消防-B2F-北區,False,,0
991,火警迴路（編號：PBL_B2F_B212）,,20.28,54.881,60,Img,,FTD.png,消防-B2F-北區,False,,0
992,火警迴路（編號：PBL_B2F_B212）,,17.431,51.513,60,Img,,FTD.png,消防-B2F-北區,False,,0
993,火警迴路（編號：PBL_B2F_B212）,,26.776,54.05,60,Img,,FTD.png,消防-B2F-北區,False,,0
982,火警迴路（編號：PBL_B2F_B212）,,23.528,44.207,60,Img,,SD.png,消防-B2F-北區,False,,0
983,火警迴路（編號：PBL_B2F_B212）,,23.878,48.932,60,Img,,SD.png,消防-B2F-北區,False,,0
984,火警迴路（編號：PBL_B2F_B212）,,23.528,51.688,60,Img,,SD.png,消防-B2F-北區,False,,0
985,火警迴路（編號：PBL_B2F_B212）,,27.126,41.189,60,Img,,FTD.png,消防-B2F-北區,False,,0
657,火警迴路（編號：PBL_B2F_B212）,,25.377,49.807,60,Img,,HYD.png,消防-B2F-北區,False,,0
685,火警迴路（編號：PBL_B2F_B212）,,18.681,49.15,60,Img,,SD.png,消防-B2F-北區,False,,0
1176,火警迴路（編號：PBL_B2F_B215）,,17.926,55.81,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1153,火警迴路（編號：PBL_B2F_B215）,,20.825,44.611,60,Img,,HYD.png,消防-B2F-中央區,False,,0
1532,火警迴路（編號：PBL_B2F_B215）,,26.522,41.505,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1533,火警迴路（編號：PBL_B2F_B215）,,30.77,42.643,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1534,火警迴路（編號：PBL_B2F_B215）,,18.726,51.742,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1535,火警迴路（編號：PBL_B2F_B215）,,18.376,45.224,60,Img,,SD.png,消防-B2F-中央區,False,,0
1536,火警迴路（編號：PBL_B2F_B215）,,21.974,43.561,60,Img,,SD.png,消防-B2F-中央區,False,,0
1537,火警迴路（編號：PBL_B2F_B215）,,27.471,44.874,60,Img,,SD.png,消防-B2F-中央區,False,,0
1538,火警迴路（編號：PBL_B2F_B215）,,25.972,48.723,60,Img,,SD.png,消防-B2F-中央區,False,,0
1539,火警迴路（編號：PBL_B2F_B215）,,28.321,54.585,60,Img,,SD.png,消防-B2F-中央區,False,,0
1540,火警迴路（編號：PBL_B2F_B215）,,18.826,48.811,60,Img,,SD.png,消防-B2F-中央區,False,,0
1541,火警迴路（編號：PBL_B2F_B215）,,21.474,53.71,60,Img,,SD.png,消防-B2F-中央區,False,,0
1542,火警迴路（編號：PBL_B2F_B215）,,12.679,49.686,60,Img,,GD.png,消防-B2F-中央區,False,,0
1543,火警迴路（編號：PBL_B2F_B215）,,21.524,38.968,60,Img,,GD.png,消防-B2F-中央區,False,,0
1544,火警迴路（編號：PBL_B2F_B215）,,21.524,58.26,60,Img,,GD.png,消防-B2F-中央區,False,,0
1545,火警迴路（編號：PBL_B2F_B215）,,33.818,48.767,60,Img,,GD.png,消防-B2F-中央區,False,,0
5811,火警迴路（編號：PBL_B2F_B215）,,33.621,47.108,60,Img,,HYD.png,平面圖-B2F,False,,0
5810,火警迴路（編號：PBL_B2F_B216）,,34.286,43.316,60,Img,,HYD.png,平面圖-B2F,False,,0
1514,火警迴路（編號：PBL_B2F_B216）,,19.026,27.113,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1515,火警迴路（編號：PBL_B2F_B216）,,14.928,28.032,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1516,火警迴路（編號：PBL_B2F_B216）,,15.078,33.281,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1517,火警迴路（編號：PBL_B2F_B216）,,15.128,37.7,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1518,火警迴路（編號：PBL_B2F_B216）,,18.776,37.787,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1519,火警迴路（編號：PBL_B2F_B216）,,25.173,31.138,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1520,火警迴路（編號：PBL_B2F_B216）,,30.92,23.526,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1521,火警迴路（編號：PBL_B2F_B216）,,30.87,28.426,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1522,火警迴路（編號：PBL_B2F_B216）,,30.82,30.307,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1523,火警迴路（編號：PBL_B2F_B216）,,30.67,39.187,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1524,火警迴路（編號：PBL_B2F_B216）,,24.573,39.537,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1525,火警迴路（編號：PBL_B2F_B216）,,25.073,35.25,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1526,火警迴路（編號：PBL_B2F_B216）,,30.92,26.02,60,Img,,SD.png,消防-B2F-中央區,False,,0
1527,火警迴路（編號：PBL_B2F_B216）,,30.77,34.812,60,Img,,SD.png,消防-B2F-中央區,False,,0
1528,火警迴路（編號：PBL_B2F_B216）,,25.223,26.763,60,Img,,SD.png,消防-B2F-中央區,False,,0
1529,火警迴路（編號：PBL_B2F_B216）,,21.524,31.182,60,Img,,SD.png,消防-B2F-中央區,False,,0
1530,火警迴路（編號：PBL_B2F_B216）,,25.073,33.806,60,Img,,SD.png,消防-B2F-中央區,False,,0
1531,火警迴路（編號：PBL_B2F_B216）,,24.423,36.781,60,Img,,SD.png,消防-B2F-中央區,False,,0
1154,火警迴路（編號：PBL_B2F_B216）,,22.074,39.843,60,Img,,HYD.png,消防-B2F-中央區,False,,0
1177,火警迴路（編號：PBL_B2F_B216）,,30.77,36.781,60,Img,,SD.png,消防-B2F-中央區,False,,0
1179,火警迴路（編號：PBL_B2F_B217）,,23.986,17.883,60,Img,,SD.png,消防-B2F-中央區,False,,0
1156,火警迴路（編號：PBL_B2F_B217）,,22.224,15.827,60,Img,,HYD.png,消防-B2F-中央區,False,,0
1487,火警迴路（編號：PBL_B2F_B217）,,15.727,15.565,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1488,火警迴路（編號：PBL_B2F_B217）,,15.627,18.714,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1489,火警迴路（編號：PBL_B2F_B217）,,15.727,22.52,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1490,火警迴路（編號：PBL_B2F_B217）,,18.775,24.226,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1491,火警迴路（編號：PBL_B2F_B217）,,18.875,19.239,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1492,火警迴路（編號：PBL_B2F_B217）,,30.719,15.084,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1493,火警迴路（編號：PBL_B2F_B217）,,23.922,21.689,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1494,火警迴路（編號：PBL_B2F_B217）,,25.122,22.783,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1495,火警迴路（編號：PBL_B2F_B217）,,25.172,16.527,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1496,火警迴路（編號：PBL_B2F_B217）,,30.869,18.758,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1497,火警迴路（編號：PBL_B2F_B217）,,25.122,24.489,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1498,火警迴路（編號：PBL_B2F_B217）,,30.919,21.952,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1499,火警迴路（編號：PBL_B2F_B217）,,25.272,15.127,60,Img,,SD.png,消防-B2F-中央區,False,,0
1500,火警迴路（編號：PBL_B2F_B217）,,21.524,20.027,60,Img,,SD.png,消防-B2F-中央區,False,,0
1501,火警迴路（編號：PBL_B2F_B217）,,30.769,16.483,60,Img,,SD.png,消防-B2F-中央區,False,,0
1502,火警迴路（編號：PBL_B2F_B217）,,30.869,17.665,60,Img,,SD.png,消防-B2F-中央區,False,,0
1503,火警迴路（編號：PBL_B2F_B217）,,30.969,19.852,60,Img,,SD.png,消防-B2F-中央區,False,,0
5808,火警迴路（編號：PBL_B2F_B217）,,34.225,23.741,60,Img,,HYD.png,平面圖-B2F,False,,0
5807,火警迴路（編號：PBL_B2F_B218）,,33.661,20.206,60,Img,,HYD.png,平面圖-B2F,False,,0
1475,火警迴路（編號：PBL_B2F_B218）,,31.033,4.847,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1476,火警迴路（編號：PBL_B2F_B218）,,27.135,4.76,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1477,火警迴路（編號：PBL_B2F_B218）,,16.94,4.41,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1478,火警迴路（編號：PBL_B2F_B218）,,24.436,8.478,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1479,火警迴路（編號：PBL_B2F_B218）,,29.983,12.721,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1480,火警迴路（編號：PBL_B2F_B218）,,24.136,13.028,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1481,火警迴路（編號：PBL_B2F_B218）,,16.69,12.896,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1482,火警迴路（編號：PBL_B2F_B218）,,21.588,5.854,60,Img,,SD.png,消防-B2F-中央區,False,,0
1483,火警迴路（編號：PBL_B2F_B218）,,18.289,7.166,60,Img,,SD.png,消防-B2F-中央區,False,,0
1484,火警迴路（編號：PBL_B2F_B218）,,27.285,10.053,60,Img,,SD.png,消防-B2F-中央區,False,,0
1485,火警迴路（編號：PBL_B2F_B218）,,21.838,12.94,60,Img,,SD.png,消防-B2F-中央區,False,,0
1486,火警迴路（編號：PBL_B2F_B218）,,21.574,16.571,60,Img,,GD.png,消防-B2F-中央區,False,,0
1155,火警迴路（編號：PBL_B2F_B218）,,21.038,11.409,60,Img,,HYD.png,消防-B2F-中央區,False,,0
1178,火警迴路（編號：PBL_B2F_B218）,,18.739,10.097,60,Img,,SD.png,消防-B2F-中央區,False,,0
1146,火警迴路（編號：PBL_B2F_B219）,,40.564,6.772,60,Img,,HYD.png,消防-B2F-中央區,False,,0
1169,火警迴路（編號：PBL_B2F_B219）,,38.915,4.847,60,Img,,SD.png,消防-B2F-中央區,False,,0
1351,火警迴路（編號：PBL_B2F_B219）,,45.462,7.866,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1352,火警迴路（編號：PBL_B2F_B219）,,49.16,4.804,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1353,火警迴路（編號：PBL_B2F_B219）,,54.607,4.804,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1354,火警迴路（編號：PBL_B2F_B219）,,51.509,7.822,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1355,火警迴路（編號：PBL_B2F_B219）,,49.46,10.228,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1356,火警迴路（編號：PBL_B2F_B219）,,39.814,8.216,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1357,火警迴路（編號：PBL_B2F_B219）,,36.766,4.847,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1358,火警迴路（編號：PBL_B2F_B219）,,33.867,7.472,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1359,火警迴路（編號：PBL_B2F_B219）,,37.066,10.053,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1360,火警迴路（編號：PBL_B2F_B219）,,33.967,13.159,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1361,火警迴路（編號：PBL_B2F_B219）,,34.117,18.277,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1362,火警迴路（編號：PBL_B2F_B219）,,36.766,14.996,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1363,火警迴路（編號：PBL_B2F_B219）,,39.415,13.203,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1364,火警迴路（編號：PBL_B2F_B219）,,42.813,10.184,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1365,火警迴路（編號：PBL_B2F_B219）,,45.861,13.378,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1366,火警迴路（編號：PBL_B2F_B219）,,42.463,15.215,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1367,火警迴路（編號：PBL_B2F_B219）,,39.065,18.539,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1368,火警迴路（編號：PBL_B2F_B219）,,37.116,20.639,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1369,火警迴路（編號：PBL_B2F_B219）,,54.607,10.447,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1370,火警迴路（編號：PBL_B2F_B219）,,51.359,13.203,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1371,火警迴路（編號：PBL_B2F_B219）,,54.557,15.696,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1372,火警迴路（編號：PBL_B2F_B219）,,51.758,18.408,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1373,火警迴路（編號：PBL_B2F_B219）,,49.11,15.652,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1374,火警迴路（編號：PBL_B2F_B219）,,45.462,18.321,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1375,火警迴路（編號：PBL_B2F_B219）,,42.963,20.289,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1376,火警迴路（編號：PBL_B2F_B219）,,39.864,23.57,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1377,火警迴路（編號：PBL_B2F_B219）,,33.917,23.92,60,Img,,FTD.png,消防-B2F-中央區,False,,0
5809,火警迴路（編號：PBL_B2F_B219）,,43.736,16.52,60,Img,,HYD.png,平面圖-B2F,False,,0
5824,火警迴路（編號：PBL_B2F_B220）,,55.986,16.645,60,Img,,HYD.png,平面圖-B2F,False,,0
1350,火警迴路（編號：PBL_B2F_B220）,,65.582,6.947,60,Img,,HYD.png,消防-B2F-中央區,False,,0
1378,火警迴路（編號：PBL_B2F_B221）,,51.74,23.728,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1379,火警迴路（編號：PBL_B2F_B221）,,54.63,20.448,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1380,火警迴路（編號：PBL_B2F_B221）,,54.708,25.847,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1381,火警迴路（編號：PBL_B2F_B221）,,54.864,30.905,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1382,火警迴路（編號：PBL_B2F_B221）,,55.254,36.237,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1383,火警迴路（編號：PBL_B2F_B221）,,51.272,39.107,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1384,火警迴路（編號：PBL_B2F_B221）,,51.35,34.323,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1385,火警迴路（編號：PBL_B2F_B221）,,51.428,29.128,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1386,火警迴路（編號：PBL_B2F_B221）,,48.851,25.482,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1387,火警迴路（編號：PBL_B2F_B221）,,49.143,20.592,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1388,火警迴路（編號：PBL_B2F_B221）,,45.445,23.523,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1389,火警迴路（編號：PBL_B2F_B221）,,45.445,28.685,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1390,火警迴路（編號：PBL_B2F_B221）,,49.093,30.96,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1391,火警迴路（編號：PBL_B2F_B221）,,45.445,34.328,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1392,火警迴路（編號：PBL_B2F_B221）,,39.048,39.052,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1393,火警迴路（編號：PBL_B2F_B221）,,33.951,39.271,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1394,火警迴路（編號：PBL_B2F_B221）,,33.901,34.328,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1395,火警迴路（編號：PBL_B2F_B221）,,39.998,27.81,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1396,火警迴路（編號：PBL_B2F_B221）,,36.75,31.003,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1397,火警迴路（編號：PBL_B2F_B221）,,34.001,28.029,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1398,火警迴路（編號：PBL_B2F_B221）,,36.55,25.36,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1399,火警迴路（編號：PBL_B2F_B221）,,42.897,25.973,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1400,火警迴路（編號：PBL_B2F_B221）,,40.248,34.109,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1401,火警迴路（編號：PBL_B2F_B221）,,36.8,36.078,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1402,火警迴路（編號：PBL_B2F_B221）,,45.195,39.096,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1403,火警迴路（編號：PBL_B2F_B221）,,49.093,36.296,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1404,火警迴路（編號：PBL_B2F_B221）,,42.847,31.572,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1170,火警迴路（編號：PBL_B2F_B221）,,42.963,36.081,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1147,火警迴路（編號：PBL_B2F_B221）,,43.563,41.068,60,Img,,HYD.png,消防-B2F-中央區,False,,0
5820,火警迴路（編號：PBL_B2F_B221）,,44.932,44.208,60,Img,,HYD.png,平面圖-B2F,False,,0
5822,火警迴路（編號：PBL_B2F_B222）,,54.351,44.849,60,Img,,HYD.png,平面圖-B2F,False,,0
1349,火警迴路（編號：PBL_B2F_B222）,,62.534,41.943,60,Img,,HYD.png,消防-B2F-中央區,False,,0
1548,火警迴路（編號：PBL_B2F_B223）,,35.152,44.588,60,Img,,RUD.png,消防-B2F-中央區,False,,0
1549,火警迴路（編號：PBL_B2F_B223）,,35.152,46.95,60,Img,,RUD.png,消防-B2F-中央區,False,,0
1550,火警迴路（編號：PBL_B2F_B223）,,35.552,55.787,60,Img,,RUD.png,消防-B2F-中央區,False,,0
1551,火警迴路（編號：PBL_B2F_B223）,,35.552,58.236,60,Img,,RUD.png,消防-B2F-中央區,False,,0
1148,火警迴路（編號：PBL_B2F_B223）,,37.949,46.751,60,Img,,HYD.png,消防-B2F-中央區,False,,0
1171,火警迴路（編號：PBL_B2F_B223）,,42.497,43.952,60,Img,,SD.png,消防-B2F-中央區,False,,0
1405,火警迴路（編號：PBL_B2F_B223）,,35.6,43.252,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1406,火警迴路（編號：PBL_B2F_B223）,,39.348,41.939,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1407,火警迴路（編號：PBL_B2F_B223）,,46.895,40.89,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1408,火警迴路（編號：PBL_B2F_B223）,,53.941,53.138,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1409,火警迴路（編號：PBL_B2F_B223）,,47.094,43.864,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1410,火警迴路（編號：PBL_B2F_B223）,,38.849,54.757,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1411,火警迴路（編號：PBL_B2F_B223）,,51.542,55.5,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1412,火警迴路（編號：PBL_B2F_B223）,,46.045,54.713,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1413,火警迴路（編號：PBL_B2F_B223）,,42.347,54.8,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1414,火警迴路（編號：PBL_B2F_B223）,,48.694,54.757,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1415,火警迴路（編號：PBL_B2F_B223）,,45.295,48.37,60,Img,,SD.png,消防-B2F-中央區,False,,0
1416,火警迴路（編號：PBL_B2F_B223）,,35.4,49.77,60,Img,,SD.png,消防-B2F-中央區,False,,0
5819,火警迴路（編號：PBL_B2F_B223）,,42.489,48.84,60,Img,,HYD.png,平面圖-B2F,False,,0
5821,火警迴路（編號：PBL_B2F_B224）,,57.021,48.769,60,Img,,HYD.png,平面圖-B2F,False,,0
1332,火警迴路（編號：PBL_B2F_B224）,,67.381,44.917,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1333,火警迴路（編號：PBL_B2F_B224）,,65.782,41.112,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1334,火警迴路（編號：PBL_B2F_B224）,,52.738,44.218,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1335,火警迴路（編號：PBL_B2F_B224）,,54.438,41.068,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1336,火警迴路（編號：PBL_B2F_B224）,,59.635,44.699,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1337,火警迴路（編號：PBL_B2F_B224）,,59.585,41.505,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1338,火警迴路（編號：PBL_B2F_B224）,,72.279,45.005,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1339,火警迴路（編號：PBL_B2F_B224）,,58.835,51.96,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1340,火警迴路（編號：PBL_B2F_B224）,,55.237,55.11,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1341,火警迴路（編號：PBL_B2F_B224）,,57.586,55.722,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1342,火警迴路（編號：PBL_B2F_B224）,,60.635,54.454,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1343,火警迴路（編號：PBL_B2F_B224）,,63.633,54.323,60,Img,,FTD.png,消防-B2F-中央區,False,,0
1344,火警迴路（編號：PBL_B2F_B224）,,67.681,52.223,60,Img,,FTD.png,消防-B2F-中央區,False,,0
